4,25,9,52,1110000,-47143,NoData,-47143,1110000,NoData,1110000,NoData,290013,フォレストレッドマフラーウィング ,3
4,25,9,52,3600000,-650000,NoData,-650000,3600000,NoData,3600000,NoData,284359,フォレストゴールドマフラーウィング ,1
4,25,9,52,2150000,-100000,NoData,-100000,2150000,NoData,2150000,NoData,273791,フォレストゴールドマフラーウィング ,2
4,25,9,52,1330000,-92222,NoData,-92222,1330000,NoData,1330000,NoData,290003,フォレストゴールドマフラーウィング ,3
4,25,9,52,1012698,-145080,NoData,-145080,1012698,NoData,1012698,NoData,284406,フォレストブラックマフラーウィング ,1
4,25,9,52,1566667,-95833,NoData,-95833,1566667,NoData,1566667,NoData,273795,フォレストブラックマフラーウィング ,2
4,25,9,52,1414286,-60714,NoData,-60714,1414286,NoData,1414286,NoData,290054,フォレストブラックマフラーウィング ,3
4,25,9,52,862963,-62963,NoData,-62963,862963,NoData,862963,NoData,284408,フォレストホワイトマフラーウィング ,1
4,25,9,52,1366667,-17948,NoData,-17948,1366667,NoData,1366667,NoData,273797,フォレストホワイトマフラーウィング ,2
4,25,9,52,1737500,-142500,NoData,-142500,1737500,NoData,1737500,NoData,290041,フォレストホワイトマフラーウィング ,3
4,25,9,52,1675000,-425000,NoData,-425000,1675000,NoData,1675000,NoData,284409,フォレストレッドリーフマフラーウィング ,1
4,25,9,52,1509091,-50909,NoData,-50909,1509091,NoData,1509091,NoData,273800,フォレストレッドリーフマフラーウィング ,2
4,25,9,52,1455000,-423333,NoData,-423333,1455000,NoData,1455000,NoData,290055,フォレストレッドリーフマフラーウィング ,3
4,25,9,52,3600000,-1300000,NoData,-1300000,3600000,NoData,3600000,NoData,284405,フォレストゴールドリーフマフラーウィング ,1
4,25,9,52,2400000,0,NoData,0,2400000,NoData,2400000,NoData,273792,フォレストゴールドリーフマフラーウィング ,2
4,25,9,52,1477143,-132857,NoData,-132857,1477143,NoData,1477143,NoData,290040,フォレストゴールドリーフマフラーウィング ,3
4,25,9,52,1366667,-133333,NoData,-133333,1366667,NoData,1366667,NoData,284407,フォレストブラックリーフマフラーウィング ,1
4,25,9,52,1933333,-216667,NoData,-216667,1933333,NoData,1933333,NoData,273796,フォレストブラックリーフマフラーウィング ,2
4,25,9,52,1600000,-150000,NoData,-150000,1600000,NoData,1600000,NoData,290007,フォレストブラックリーフマフラーウィング ,3
4,25,9,52,1300000,-200000,NoData,-200000,1300000,NoData,1300000,NoData,284425,フォレストホワイトリーフマフラーウィング ,1
4,25,9,52,1363333,-30000,NoData,-30000,1363333,NoData,1363333,NoData,273798,フォレストホワイトリーフマフラーウィング ,2
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
4,25,9,52,12500000,500000,NoData,500000,12500000,NoData,12500000,NoData,289996,スズメの 尾羽 スペシャルフォレストリーフマフラーウィング(エンチャント) ,3
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
4,25,9,52,11666667,4166667,NoData,4166667,11666667,NoData,11666667,NoData,273822,コウノトリの 尾羽 スペシャルフォレストリーフマフラーウィング(エンチャント) ,2
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
4,25,9,52,1035715,81170,NoData,81170,1035715,NoData,1035715,NoData,284415,フォレストレンジャートゥハンドソード ,1
4,25,9,52,2928571,-363096,NoData,-363096,2928571,NoData,2928571,NoData,273809,フォレストレンジャートゥハンドソード ,2
4,25,9,52,3000000,0,NoData,0,3000000,NoData,3000000,NoData,290022,フォレストレンジャートゥハンドソード ,3
4,25,9,52,3395062,-577160,NoData,-577160,3395062,NoData,3395062,NoData,284418,フォレストレンジャーロングボウ ,1
4,25,9,52,7852632,-840225,NoData,-840225,7852632,NoData,7852632,NoData,273815,フォレストレンジャーロングボウ ,2
4,25,9,52,6208333,-930556,NoData,-930556,6208333,NoData,6208333,NoData,290027,フォレストレンジャーロングボウ ,3
4,25,9,52,741500,-120750,NoData,-120750,741500,NoData,741500,NoData,284362,フォレストレンジャーウェア(男性用) ,1
4,25,9,52,974091,-124798,NoData,-124798,974091,NoData,974091,NoData,273806,フォレストレンジャーウェア(男性用) ,2
